Center_ID,From_Process,To_Process,From_X,From_Y,To_X,To_Y,Flow_Units
1,A,B,-2.3167019636764783,26.41142064349468,3.840791876014534,16.800794827423577,8557.692307692307
1,A,C,-2.3167019636764783,26.41142064349468,-28.76987760563622,-2.4269641781470477,2788.461538461538
1,B,A,3.840791876014534,16.800794827423577,-2.3167019636764783,26.41142064349468,5240.384615384615
1,B,C,3.840791876014534,16.800794827423577,-28.76987760563622,-2.4269641781470477,7980.7692307692305
1,B,D,3.840791876014534,16.800794827423577,-25.404732606435804,3.9542357737863174,3846.153846153846
1,C,D,-28.76987760563622,-2.4269641781470477,-25.404732606435804,3.9542357737863174,14230.76923076923
1,C,I,-28.76987760563622,-2.4269641781470477,-17.79895744180858,-2.8791350283463366,1538.4615384615386
1,D,C,-25.404732606435804,3.9542357737863174,-28.76987760563622,-2.4269641781470477,1538.4615384615386
1,D,G,-25.404732606435804,3.9542357737863174,-2.878118427738976,2.5875687497974207,2307.692307692308
1,D,H,-25.404732606435804,3.9542357737863174,-20.385148065736214,-12.394810060711169,3798.076923076923
1,D,I,-25.404732606435804,3.9542357737863174,-17.79895744180858,-2.8791350283463366,10432.692307692309
1,E,F,-5.171484801924814,12.162854542554866,-16.457822821119574,12.734107815414113,10384.615384615388
1,E,G,-5.171484801924814,12.162854542554866,-2.878118427738976,2.5875687497974207,9326.923076923076
1,E,H,-5.171484801924814,12.162854542554866,-20.385148065736214,-12.394810060711169,1153.8461538461538
1,F,C,-16.457822821119574,12.734107815414113,-28.76987760563622,-2.4269641781470477,3461.538461538462
1,F,G,-16.457822821119574,12.734107815414113,-2.878118427738976,2.5875687497974207,9230.76923076923
1,F,H,-16.457822821119574,12.734107815414113,-20.385148065736214,-12.394810060711169,3557.692307692308
1,F,I,-16.457822821119574,12.734107815414113,-17.79895744180858,-2.8791350283463366,3653.846153846154
1,G,E,-2.878118427738976,2.5875687497974207,-5.171484801924814,12.162854542554866,4230.769230769231
1,G,F,-2.878118427738976,2.5875687497974207,-16.457822821119574,12.734107815414113,4326.923076923077
1,G,H,-2.878118427738976,2.5875687497974207,-20.385148065736214,-12.394810060711169,8076.923076923078
1,G,I,-2.878118427738976,2.5875687497974207,-17.79895744180858,-2.8791350283463366,4230.769230769231
1,H,I,-20.385148065736214,-12.394810060711169,-17.79895744180858,-2.8791350283463366,5240.384615384615
1,H,J,-20.385148065736214,-12.394810060711169,-13.280446464282155,-11.74232720391305,4519.230769230769
1,I,J,-17.79895744180858,-2.8791350283463366,-13.280446464282155,-11.74232720391305,20096.153846153848
1,J,I,-13.280446464282155,-11.74232720391305,-17.79895744180858,-2.8791350283463366,1153.8461538461538
1,K,L,-0.7870303590243167,-15.659065076744854,-5.289295066854252,-6.3932307060945766,4230.769230769231
1,K,M,-0.7870303590243167,-15.659065076744854,-10.015354612554706,2.0732243391727687,6682.6923076923085
1,L,K,-5.289295066854252,-6.3932307060945766,-0.7870303590243167,-15.659065076744854,6682.6923076923085
1,L,M,-5.289295066854252,-6.3932307060945766,-10.015354612554706,2.0732243391727687,11250.0
1,M,L,-10.015354612554706,2.0732243391727687,-5.289295066854252,-6.3932307060945766,5000.0
2,A,B,97.68329803632352,26.41142064349468,103.84079187601453,16.800794827423577,8557.692307692307
2,A,C,97.68329803632352,26.41142064349468,71.23012239436378,-2.4269641781470477,2788.461538461538
2,B,A,103.84079187601453,16.800794827423577,97.68329803632352,26.41142064349468,5240.384615384615
2,B,C,103.84079187601453,16.800794827423577,71.23012239436378,-2.4269641781470477,7980.7692307692305
2,B,D,103.84079187601453,16.800794827423577,74.5952673935642,3.9542357737863174,3846.153846153846
2,C,D,71.23012239436378,-2.4269641781470477,74.5952673935642,3.9542357737863174,14230.76923076923
2,C,I,71.23012239436378,-2.4269641781470477,82.20104255819142,-2.8791350283463366,1538.4615384615386
2,D,C,74.5952673935642,3.9542357737863174,71.23012239436378,-2.4269641781470477,1538.4615384615386
2,D,G,74.5952673935642,3.9542357737863174,97.12188157226102,2.5875687497974207,2307.692307692308
2,D,H,74.5952673935642,3.9542357737863174,79.61485193426378,-12.394810060711169,3798.076923076923
2,D,I,74.5952673935642,3.9542357737863174,82.20104255819142,-2.8791350283463366,10432.692307692309
2,E,F,94.82851519807518,12.162854542554866,83.54217717888042,12.734107815414113,10384.615384615388
2,E,G,94.82851519807518,12.162854542554866,97.12188157226102,2.5875687497974207,9326.923076923076
2,E,H,94.82851519807518,12.162854542554866,79.61485193426378,-12.394810060711169,1153.8461538461538
2,F,C,83.54217717888042,12.734107815414113,71.23012239436378,-2.4269641781470477,3461.538461538462
2,F,G,83.54217717888042,12.734107815414113,97.12188157226102,2.5875687497974207,9230.76923076923
2,F,H,83.54217717888042,12.734107815414113,79.61485193426378,-12.394810060711169,3557.692307692308
2,F,I,83.54217717888042,12.734107815414113,82.20104255819142,-2.8791350283463366,3653.846153846154
2,G,E,97.12188157226102,2.5875687497974207,94.82851519807518,12.162854542554866,4230.769230769231
2,G,F,97.12188157226102,2.5875687497974207,83.54217717888042,12.734107815414113,4326.923076923077
2,G,H,97.12188157226102,2.5875687497974207,79.61485193426378,-12.394810060711169,8076.923076923078
2,G,I,97.12188157226102,2.5875687497974207,82.20104255819142,-2.8791350283463366,4230.769230769231
2,H,I,79.61485193426378,-12.394810060711169,82.20104255819142,-2.8791350283463366,5240.384615384615
2,H,J,79.61485193426378,-12.394810060711169,86.71955353571785,-11.74232720391305,4519.230769230769
2,I,J,82.20104255819142,-2.8791350283463366,86.71955353571785,-11.74232720391305,20096.153846153848
2,J,I,86.71955353571785,-11.74232720391305,82.20104255819142,-2.8791350283463366,1153.8461538461538
2,K,L,99.21296964097569,-15.659065076744854,94.71070493314575,-6.3932307060945766,4230.769230769231
2,K,M,99.21296964097569,-15.659065076744854,89.9846453874453,2.0732243391727687,6682.6923076923085
2,L,K,94.71070493314575,-6.3932307060945766,99.21296964097569,-15.659065076744854,6682.6923076923085
2,L,M,94.71070493314575,-6.3932307060945766,89.9846453874453,2.0732243391727687,11250.0
2,M,L,89.9846453874453,2.0732243391727687,94.71070493314575,-6.3932307060945766,5000.0
3,A,B,-2.3167019636764783,126.41142064349468,3.840791876014534,116.80079482742357,8557.692307692307
3,A,C,-2.3167019636764783,126.41142064349468,-28.76987760563622,97.57303582185295,2788.461538461538
3,B,A,3.840791876014534,116.80079482742357,-2.3167019636764783,126.41142064349468,5240.384615384615
3,B,C,3.840791876014534,116.80079482742357,-28.76987760563622,97.57303582185295,7980.7692307692305
3,B,D,3.840791876014534,116.80079482742357,-25.404732606435804,103.95423577378632,3846.153846153846
3,C,D,-28.76987760563622,97.57303582185295,-25.404732606435804,103.95423577378632,14230.76923076923
3,C,I,-28.76987760563622,97.57303582185295,-17.79895744180858,97.12086497165366,1538.4615384615386
3,D,C,-25.404732606435804,103.95423577378632,-28.76987760563622,97.57303582185295,1538.4615384615386
3,D,G,-25.404732606435804,103.95423577378632,-2.878118427738976,102.58756874979743,2307.692307692308
3,D,H,-25.404732606435804,103.95423577378632,-20.385148065736214,87.60518993928883,3798.076923076923
3,D,I,-25.404732606435804,103.95423577378632,-17.79895744180858,97.12086497165366,10432.692307692309
3,E,F,-5.171484801924814,112.16285454255487,-16.457822821119574,112.73410781541412,10384.615384615388
3,E,G,-5.171484801924814,112.16285454255487,-2.878118427738976,102.58756874979743,9326.923076923076
3,E,H,-5.171484801924814,112.16285454255487,-20.385148065736214,87.60518993928883,1153.8461538461538
3,F,C,-16.457822821119574,112.73410781541412,-28.76987760563622,97.57303582185295,3461.538461538462
3,F,G,-16.457822821119574,112.73410781541412,-2.878118427738976,102.58756874979743,9230.76923076923
3,F,H,-16.457822821119574,112.73410781541412,-20.385148065736214,87.60518993928883,3557.692307692308
3,F,I,-16.457822821119574,112.73410781541412,-17.79895744180858,97.12086497165366,3653.846153846154
3,G,E,-2.878118427738976,102.58756874979743,-5.171484801924814,112.16285454255487,4230.769230769231
3,G,F,-2.878118427738976,102.58756874979743,-16.457822821119574,112.73410781541412,4326.923076923077
3,G,H,-2.878118427738976,102.58756874979743,-20.385148065736214,87.60518993928883,8076.923076923078
3,G,I,-2.878118427738976,102.58756874979743,-17.79895744180858,97.12086497165366,4230.769230769231
3,H,I,-20.385148065736214,87.60518993928883,-17.79895744180858,97.12086497165366,5240.384615384615
3,H,J,-20.385148065736214,87.60518993928883,-13.280446464282155,88.25767279608695,4519.230769230769
3,I,J,-17.79895744180858,97.12086497165366,-13.280446464282155,88.25767279608695,20096.153846153848
3,J,I,-13.280446464282155,88.25767279608695,-17.79895744180858,97.12086497165366,1153.8461538461538
3,K,L,-0.7870303590243167,84.34093492325515,-5.289295066854252,93.60676929390543,4230.769230769231
3,K,M,-0.7870303590243167,84.34093492325515,-10.015354612554706,102.07322433917277,6682.6923076923085
3,L,K,-5.289295066854252,93.60676929390543,-0.7870303590243167,84.34093492325515,6682.6923076923085
3,L,M,-5.289295066854252,93.60676929390543,-10.015354612554706,102.07322433917277,11250.0
3,M,L,-10.015354612554706,102.07322433917277,-5.289295066854252,93.60676929390543,5000.0
4,A,B,97.68329803632352,126.41142064349468,103.84079187601453,116.80079482742357,8557.692307692307
4,A,C,97.68329803632352,126.41142064349468,71.23012239436378,97.57303582185295,2788.461538461538
4,B,A,103.84079187601453,116.80079482742357,97.68329803632352,126.41142064349468,5240.384615384615
4,B,C,103.84079187601453,116.80079482742357,71.23012239436378,97.57303582185295,7980.7692307692305
4,B,D,103.84079187601453,116.80079482742357,74.5952673935642,103.95423577378632,3846.153846153846
4,C,D,71.23012239436378,97.57303582185295,74.5952673935642,103.95423577378632,14230.76923076923
4,C,I,71.23012239436378,97.57303582185295,82.20104255819142,97.12086497165366,1538.4615384615386
4,D,C,74.5952673935642,103.95423577378632,71.23012239436378,97.57303582185295,1538.4615384615386
4,D,G,74.5952673935642,103.95423577378632,97.12188157226102,102.58756874979743,2307.692307692308
4,D,H,74.5952673935642,103.95423577378632,79.61485193426378,87.60518993928883,3798.076923076923
4,D,I,74.5952673935642,103.95423577378632,82.20104255819142,97.12086497165366,10432.692307692309
4,E,F,94.82851519807518,112.16285454255487,83.54217717888042,112.73410781541412,10384.615384615388
4,E,G,94.82851519807518,112.16285454255487,97.12188157226102,102.58756874979743,9326.923076923076
4,E,H,94.82851519807518,112.16285454255487,79.61485193426378,87.60518993928883,1153.8461538461538
4,F,C,83.54217717888042,112.73410781541412,71.23012239436378,97.57303582185295,3461.538461538462
4,F,G,83.54217717888042,112.73410781541412,97.12188157226102,102.58756874979743,9230.76923076923
4,F,H,83.54217717888042,112.73410781541412,79.61485193426378,87.60518993928883,3557.692307692308
4,F,I,83.54217717888042,112.73410781541412,82.20104255819142,97.12086497165366,3653.846153846154
4,G,E,97.12188157226102,102.58756874979743,94.82851519807518,112.16285454255487,4230.769230769231
4,G,F,97.12188157226102,102.58756874979743,83.54217717888042,112.73410781541412,4326.923076923077
4,G,H,97.12188157226102,102.58756874979743,79.61485193426378,87.60518993928883,8076.923076923078
4,G,I,97.12188157226102,102.58756874979743,82.20104255819142,97.12086497165366,4230.769230769231
4,H,I,79.61485193426378,87.60518993928883,82.20104255819142,97.12086497165366,5240.384615384615
4,H,J,79.61485193426378,87.60518993928883,86.71955353571785,88.25767279608695,4519.230769230769
4,I,J,82.20104255819142,97.12086497165366,86.71955353571785,88.25767279608695,20096.153846153848
4,J,I,86.71955353571785,88.25767279608695,82.20104255819142,97.12086497165366,1153.8461538461538
4,K,L,99.21296964097569,84.34093492325515,94.71070493314575,93.60676929390543,4230.769230769231
4,K,M,99.21296964097569,84.34093492325515,89.9846453874453,102.07322433917277,6682.6923076923085
4,L,K,94.71070493314575,93.60676929390543,99.21296964097569,84.34093492325515,6682.6923076923085
4,L,M,94.71070493314575,93.60676929390543,89.9846453874453,102.07322433917277,11250.0
4,M,L,89.9846453874453,102.07322433917277,94.71070493314575,93.60676929390543,5000.0
